object-id,district,timeperiod,total-tender-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,others-tenders-awarded-value,immediate-measures-tenders-awarded-value,preparedness-measures-tenders-awarded-value,lwss-tenders-awarded-value,wss-tenders-awarded-value,ridf-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,state,max-rain,mean-rain,count,sum-rain,shape-leng,shape-area,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,total-tender-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,restoration-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,financial-year,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-024-02128,KANGRA,2025_10,594797.0,0.0,594797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.18,0.16,408.0,66.01,0.0,0.0,0,3.16,1611.67,41.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34425721.0,0.0,17369488.0,13216672.0,0.0,3839561.0,0.0,1.02,16782.0,10912.0,194646.0,363.0,20706.0,15.0,870868.0,1567.0,1667.0,20.0,24.0,7571.0,13.0,3.0,54.81,4.82,68075.0,0.00057882,1102.873624,3.6,4.17,2.88,1.62,2.65,2.57,5,4,5,1,2025-2026,0.0,0.0,0.0,0.0,0.5605240117349136,3,,0.0
02-026-00015,KULLU,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.16,0.14,736.0,103.92,0.0,0.0,0,0.95,832.23,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7090956.0,0.0,2174077.0,0.0,0.0,4916879.0,0.0,0.93,3847.0,3765.0,58552.0,103.0,0.0,0.0,281235.0,419.0,3583.0,30.0,26.0,3514.0,12.6,3.0,67.64,5.98,10712.0,0.00040988,1979.761646,3.14,4.99,3.22,1.76,4.0,2.07,3,3,5,3,2025-2026,0.0,0.0,0.0,337323.0,0.5496653879314477,2,,0.0
02-033-00042,SHIMLA,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.06,333.0,19.28,0.0,0.0,0,0.6,202.34,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12255647.0,0.0,407400.0,1944297.0,0.0,9903950.0,0.0,0.9,1454.0,1244.0,43452.0,167.0,0.0,0.0,456073.0,710.0,1940.0,31.0,33.0,36168.0,9.3,2.0,24.93,12.84,10134.0,0.00040112,1580.813239,3.84,4.42,3.06,1.75,3.51,2.45,2,3,5,3,2025-2026,0.0,0.0,0.0,0.0,0.5366896311560257,2,,0.0
02-031-00063,SOLAN,2025_10,571428.0,0.0,0.0,571428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.15,0.13,174.0,22.2,0.0,0.0,0,0.62,130.91,13.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8604156.0,0.0,4056212.0,3455390.0,0.0,1092554.0,0.0,0.87,1848.0,1998.0,40689.0,108.0,0.0,0.0,369944.0,653.0,913.0,20.0,31.0,1946.0,12.0,2.0,37.23,1.24,9407.0,0.0005211,1128.51399,3.38,4.85,3.15,1.64,3.78,2.29,2,4,5,1,2025-2026,0.0,0.0,0.0,0.0,0.5347703788815025,2,,0.0
02-028-01431,HAMIRPUR,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.12,0.1,105.0,10.87,0.0,0.0,0,2.02,242.86,27.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,4130.0,2345.0,32369.0,62.0,0.0,0.0,215875.0,428.0,930.0,17.0,28.0,3870.0,11.9,3.0,73.04,0.92,11453.0,0.00030162,1404.16196,3.73,4.46,2.98,1.66,3.28,2.01,2,4,5,1,2025-2026,0.0,0.0,0.0,0.0,0.5347703788815025,2,,0.0
02-031-00059,SOLAN,2025_10,763508.0,0.0,0.0,763508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.12,211.0,24.57,0.0,0.0,0,1.17,349.32,20.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52440740.0,0.0,37292585.0,944205.0,0.0,14203950.0,0.0,0.87,449.0,489.0,43313.0,152.0,21115.0,23.0,533427.0,1027.0,1420.0,24.0,31.0,2314.0,11.7,3.0,31.61,4.69,8898.0,0.00040421,1267.977659,3.06,4.97,3.1,1.54,3.77,1.88,2,4,5,1,2025-2026,0.0,0.0,0.0,0.0,0.5347703788815025,2,,0.0
02-033-00038,SHIMLA,2025_10,6424263.0,0.0,0.0,6424263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.06,225.0,13.36,0.0,0.0,0,0.7,223.35,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88916000.0,0.0,75254609.0,12243746.0,0.0,1417645.0,0.0,0.9,3046.0,2372.0,50855.0,157.0,0.0,0.0,279180.0,359.0,2300.0,26.0,33.0,8258.0,11.5,2.0,25.54,6.98,10804.0,0.00042349,1097.178824,4.02,4.65,3.07,1.7,3.3,2.12,3,3,4,3,2025-2026,3016470.0,0.0,0.0,0.0,0.5266238406861864,2,,0.0
02-033-00035,SHIMLA,2025_10,73790747.0,0.0,36643710.0,6857865.0,0.0,30289172.0,30289172.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.06,612.0,37.62,0.0,0.0,0,0.29,220.41,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148745174.0,0.0,90300663.0,22556024.0,0.0,35888487.0,0.0,0.9,4991.0,3885.0,66996.0,175.0,0.0,0.0,320009.0,425.0,3170.0,28.0,33.0,7432.0,13.2,2.0,33.55,5.72,13083.0,0.00041228,1500.655678,3.68,4.7,3.1,1.75,3.37,2.38,3,3,4,3,2025-2026,30289172.0,0.0,0.0,0.0,0.5266238406861864,2,,0.0
02-033-00037,SHIMLA,2025_10,9585329.0,0.0,7676103.0,1909226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.08,0.06,289.0,16.8,0.0,0.0,0,0.51,181.06,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131174527.0,0.0,86898543.0,38569647.0,0.0,5706337.0,0.0,0.92,3002.0,2822.0,55430.0,145.0,0.0,0.0,402949.0,606.0,2312.0,28.0,33.0,2217.0,11.0,2.0,29.09,2.84,8417.0,0.00039013,1315.354295,3.83,4.68,3.07,1.64,3.39,2.03,3,3,4,3,2025-2026,0.0,0.0,0.0,0.0,0.5266238406861864,2,,0.0
02-032-00048,SIRMAUR,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.12,126.0,15.54,0.0,0.0,0,1.54,233.13,24.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16973220.0,0.0,16536927.0,436293.0,0.0,0.0,0.0,0.9,635.0,771.0,22433.0,83.0,0.0,0.0,225619.0,332.0,1119.0,24.0,32.0,7514.0,11.4,2.0,65.57,1.31,6113.0,0.00050368,1161.599198,3.24,4.97,3.19,1.91,3.43,2.74,1,4,5,1,2025-2026,0.0,0.0,0.0,0.0,0.5251202867526109,2,,0.0
02-031-00061,SOLAN,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.15,0.13,111.0,14.89,0.0,0.0,0,1.28,193.44,19.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6741288.0,0.0,4098942.0,2642346.0,0.0,0.0,0.0,0.87,764.0,841.0,23728.0,76.0,0.0,0.0,338012.0,707.0,1035.0,20.0,31.0,1906.0,13.0,3.0,57.15,23.56,9310.0,0.00046012,1328.856339,3.49,4.61,3.1,1.7,3.65,2.45,1,4,5,1,2025-2026,0.0,0.0,0.0,0.0,0.5251202867526109,2,,0.0
02-027-00030,MANDI,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.15,0.12,52.0,6.37,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2879884.0,0.0,0.0,2879884.0,0.0,0.0,0.0,1.01,698.0,523.0,15682.0,6.0,0.0,0.0,58775.0,77.0,822.0,20.0,27.0,795.0,11.9,3.0,52.49,1.12,6798.0,0.00054971,1161.351686,3.66,4.49,3.16,1.75,3.56,2.59,1,4,5,1,2025-2026,0.0,0.0,0.0,0.0,0.5251202867526109,2,,0.0
02-023-00006,CHAMBA,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.11,1454.0,156.54,0.0,0.0,0,0.44,775.68,25.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11875133.0,0.0,910800.0,10964333.0,0.0,0.0,0.0,0.97,1520.0,1830.0,20761.0,101.0,0.0,0.0,296018.0,308.0,4114.0,32.0,23.0,23731.0,6.4,3.0,16.85,17.83,5352.0,0.00039992,2565.957716,2.88,4.83,3.1,1.82,4.13,2.13,1,2,5,5,2025-2026,0.0,0.0,0.0,0.0,0.5098489652454721,2,,0.0
02-033-00045,SHIMLA,2025_10,216269202.0,0.0,205264492.0,11004710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.11,477.0,50.16,0.0,0.0,0,0.97,510.68,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601711739.0,0.0,385442616.0,208746266.0,0.0,7522857.0,0.0,0.9,23957.0,18984.0,303704.0,440.0,20954.0,28.0,918889.0,1205.0,1682.0,27.0,33.0,17088.0,18.4,3.0,24.38,6.28,163068.0,0.00045036,1291.657057,3.34,4.91,3.15,1.66,3.67,2.16,5,4,1,1,2025-2026,2666831.0,0.0,0.0,0.0,0.49015103475452804,2,,0.0
02-026-00012,KULLU,2025_10,12970554.0,0.0,12970554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.1,521.0,53.99,0.0,0.0,0,0.18,111.86,7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39724669.0,0.0,20666827.0,0.0,0.0,19057842.0,0.0,0.93,2110.0,2068.0,33787.0,139.0,0.0,0.0,181459.0,183.0,2960.0,32.0,26.0,4380.0,12.0,2.0,62.46,0.49,12863.0,0.00039803,2194.443522,3.92,3.88,3.13,1.79,3.42,2.94,2,3,5,2,2025-2026,0.0,0.0,0.0,0.0,0.47912241001756417,2,,0.0
02-023-00002,CHAMBA,2025_10,16668546.0,0.0,12380546.0,1025608.0,0.0,3262392.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.15,0.12,1587.0,196.34,0.0,0.0,0,1.09,2109.71,43.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45046630.0,0.0,35384716.0,6399522.0,0.0,3262392.0,0.0,0.98,2956.0,3537.0,42545.0,197.0,0.0,0.0,568749.0,1183.0,3502.0,35.0,23.0,5027.0,15.8,3.0,31.62,7.48,27739.0,0.00041381,1775.215742,3.62,5.0,3.69,2.04,4.37,2.78,2,3,5,2,2025-2026,0.0,0.0,0.0,0.0,0.47912241001756417,2,,0.0
02-033-00041,SHIMLA,2025_10,8648671.0,0.0,7149872.0,0.0,0.0,1498799.0,499920.0,466864.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.06,137.0,8.79,0.0,0.0,0,0.6,89.61,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54146628.0,0.0,19595589.0,26493161.0,0.0,8057878.0,0.0,0.9,1123.0,873.0,25200.0,96.0,0.0,0.0,15669.0,6.0,2107.0,30.0,33.0,2712.0,11.5,2.0,42.16,5.85,5897.0,0.0004087,1486.954632,3.98,4.64,3.08,1.8,3.18,2.2,1,3,5,2,2025-2026,1101935.0,0.0,0.0,466864.0,0.4686820220321987,2,,0.0
02-033-00034,SHIMLA,2025_10,245000.0,0.0,141000.0,104000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.06,294.0,16.37,0.0,0.0,0,0.82,260.81,14.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15921052.0,0.0,4254321.0,214000.0,0.0,11452731.0,0.0,0.9,1745.0,1367.0,28095.0,132.0,0.0,0.0,345837.0,463.0,2333.0,28.0,33.0,3109.0,9.6,2.0,19.71,3.09,8214.0,0.00041476,1389.792295,3.92,4.41,3.03,1.7,3.46,2.4,1,3,5,2,2025-2026,0.0,0.0,0.0,0.0,0.4686820220321987,2,,0.0
02-033-00043,SHIMLA,2025_10,989709.0,0.0,489914.0,499795.0,0.0,0.0,489914.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.09,0.07,799.0,53.52,0.0,0.0,0,0.46,459.37,11.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59858589.0,0.0,6968357.0,52890232.0,0.0,0.0,0.0,0.9,6472.0,5098.0,97062.0,263.0,0.0,0.0,485731.0,463.0,2693.0,33.0,33.0,10123.0,12.7,2.0,64.32,5.79,21621.0,0.00041207,1515.289632,3.55,4.65,2.94,1.68,3.17,2.28,4,3,5,1,2025-2026,489914.0,0.0,0.0,0.0,0.45388850565184374,2,,0.0
02-024-02125,KANGRA,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.16,0.14,939.0,133.11,0.0,0.0,0,0.75,862.05,44.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,823.0,542.0,10495.0,41.0,0.0,0.0,13352.0,10.0,4021.0,32.0,24.0,834.0,16.6,3.0,30.53,4.28,5553.0,0.00043324,1895.354794,3.03,4.99,3.46,1.82,4.1,3.14,1,3,5,1,2025-2026,0.0,0.0,0.0,0.0,0.4254054145616041,2,,0.0
02-026-00017,KULLU,2025_10,829565.0,0.0,0.0,829565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.1,703.0,73.18,0.0,0.0,0,0.17,147.3,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15414128.0,0.0,14094238.0,1319890.0,0.0,0.0,0.0,0.93,3187.0,3126.0,46381.0,109.0,0.0,0.0,277386.0,536.0,3430.0,31.0,26.0,3698.0,12.6,3.0,35.25,3.12,10568.0,0.00041918,3205.135405,3.92,3.68,3.11,1.79,3.41,3.02,2,2,5,3,2025-2026,0.0,0.0,0.0,0.0,0.4168472267350249,2,,0.0
02-026-00016,KULLU,2025_10,1351905.0,0.0,1000605.0,351300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.08,404.0,33.47,0.0,0.0,0,0.42,203.79,9.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84514957.0,6017390.0,21977300.0,15224695.0,0.0,47312962.0,0.0,0.92,2503.0,2378.0,46627.0,164.0,0.0,0.0,238963.0,270.0,2324.0,32.0,26.0,3291.0,11.6,3.0,50.69,9.27,16702.0,0.00040695,1837.886479,3.59,4.67,2.87,1.67,2.67,2.13,2,3,4,1,2025-2026,0.0,6017390.0,0.0,0.0,0.4065071366240637,1,,0.0
02-025-00017,LAHAUL & SPITI,2025_10,881958.0,0.0,881958.0,0.0,0.0,0.0,0.0,526634.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.09,6466.0,553.51,0.0,0.0,0,0.38,2948.34,27.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38123180.0,0.0,4665532.0,33457648.0,0.0,0.0,0.0,0.9,2237.0,1614.0,18157.0,177.0,0.0,0.0,726949.0,357.0,4712.0,29.0,25.0,4710.0,14.6,3.0,29.3,6.21,5838.0,0.00045505,3839.370429,3.38,4.98,3.39,1.68,3.91,2.75,1,1,5,4,2025-2026,0.0,0.0,0.0,1570655.0,0.3870764631348016,1,,0.0
02-025-02401,LAHAUL & SPITI,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.09,0.03,6937.0,230.9,0.0,0.0,0,0.15,1193.55,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430855.0,0.0,0.0,430855.0,0.0,0.0,0.0,0.88,1215.0,764.0,12298.0,103.0,0.0,0.0,488947.0,409.0,4980.0,28.0,25.0,1220.0,13.2,3.0,34.53,5.19,3145.0,0.00042507,3148.998268,3.54,4.71,3.14,1.73,3.47,2.53,1,1,5,4,2025-2026,0.0,0.0,0.0,0.0,0.3870764631348016,1,,0.0
02-026-00013,KULLU,2025_10,1869912.0,0.0,623304.0,1246608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.09,2019.0,185.76,0.0,0.0,0,0.4,966.94,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69350740.0,0.0,623304.0,3625072.0,0.0,65102364.0,0.0,0.93,11144.0,10978.0,154058.0,229.0,0.0,0.0,464447.0,920.0,3880.0,30.0,26.0,4422.0,13.7,3.0,46.38,4.14,18383.0,0.00043475,4473.600211,3.44,4.89,3.01,1.64,3.26,2.44,5,2,5,1,2025-2026,0.0,0.0,0.0,0.0,0.36840296872645567,1,,0.0
02-033-00036,SHIMLA,2025_10,12647340.0,0.0,0.0,12647340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.05,332.0,17.15,0.0,0.0,0,0.18,69.99,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12647340.0,0.0,0.0,12647340.0,0.0,0.0,0.0,0.91,354.0,294.0,6553.0,26.0,0.0,0.0,59436.0,95.0,3616.0,32.0,33.0,9433.0,20.0,3.0,18.73,6.3,841.0,0.00038468,2036.05687,3.66,4.7,3.1,1.75,3.37,2.4,1,2,5,1,2025-2026,0.0,0.0,0.0,0.0,0.32245574204575733,1,,0.0
02-034-01705,KINNAUR,2025_10,15491796.0,0.0,15491796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.02,0.02,1187.0,24.87,0.0,0.0,0,0.07,100.85,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39193345.0,0.0,15860200.0,23333145.0,0.0,0.0,0.0,0.81,989.0,661.0,11033.0,40.0,0.0,0.0,234025.0,127.0,4340.0,32.0,34.0,3308.0,10.7,3.0,59.48,9.52,3357.0,0.00041305,2197.766449,3.22,4.92,3.07,1.62,3.32,2.35,1,2,5,1,2025-2026,0.0,0.0,0.0,0.0,0.32245574204575733,1,,0.0
02-034-00010,KINNAUR,2025_10,42766180.0,0.0,8859959.0,33906221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.09,0.05,1074.0,56.16,0.0,0.0,0,0.15,187.21,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171552639.0,0.0,74206030.0,95741385.0,0.0,1605224.0,0.0,0.81,2378.0,1592.0,29840.0,112.0,0.0,0.0,236618.0,249.0,3733.0,33.0,34.0,7867.0,14.6,3.0,36.05,15.9,13225.0,0.00039581,2127.168201,3.62,4.67,3.1,1.73,3.37,2.46,2,2,4,1,2025-2026,0.0,0.0,0.0,0.0,0.28666450933849963,1,,0.0
02-034-00009,KINNAUR,2025_10,18266768.0,0.0,0.0,18266768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.04,0.03,356.0,11.95,0.0,0.0,0,0.14,63.86,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187579392.0,0.0,91452857.0,62016456.0,0.0,34110079.0,0.0,0.81,1216.0,801.0,14429.0,52.0,0.0,0.0,144199.0,100.0,3880.0,33.0,34.0,3380.0,12.9,2.0,32.88,3.9,8428.0,0.00041156,2328.144422,3.49,4.75,3.08,1.69,3.35,2.41,1,2,4,1,2025-2026,0.0,0.0,0.0,12364188.0,0.2793860002312363,1,,0.0
02-034-01703,KINNAUR,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.02,0.01,483.0,6.73,0.0,0.0,0,0.05,29.26,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251000.0,0.0,251000.0,0.0,0.0,0.0,0.0,0.81,355.0,237.0,3507.0,9.0,0.0,0.0,48855.0,49.0,4514.0,29.0,34.0,226.0,12.4,2.0,64.38,9.96,220.0,0.00040626,3505.930189,3.34,4.85,3.09,1.66,3.35,2.39,1,1,5,1,2025-2026,0.0,0.0,0.0,0.0,0.259218820742532,1,,0.0
02-034-01704,KINNAUR,2025_10,8935528.0,0.0,8935528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.04,0.03,1689.0,47.82,0.0,0.0,0,0.11,213.34,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13894507.0,0.0,9147528.0,414062.0,0.0,4332917.0,0.0,0.81,1491.0,986.0,14409.0,37.0,0.0,0.0,149170.0,93.0,4548.0,32.0,34.0,4851.0,14.3,3.0,31.25,6.44,4186.0,0.00041573,2668.624346,3.33,4.85,3.08,1.65,3.34,2.38,1,1,5,1,2025-2026,0.0,0.0,0.0,0.0,0.259218820742532,1,,0.0
02-034-01706,KINNAUR,2025_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.04,1389.0,51.97,0.0,0.0,0,0.2,315.41,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13632890.0,0.0,12652412.0,0.0,0.0,980478.0,0.0,0.81,1428.0,980.0,17519.0,40.0,0.0,0.0,136743.0,136.0,4644.0,29.0,34.0,618.0,15.7,3.0,32.81,11.03,2645.0,0.00042219,4408.131434,3.53,4.74,3.11,1.71,3.41,2.45,1,1,5,1,2025-2026,0.0,0.0,0.0,0.0,0.259218820742532,1,,0.0
02-024-02127,KANGRA,2025_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,515.0,0.0,0.0,0.0,0,1.14,686.02,18.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48485727.0,0.0,41332444.0,4815612.0,0.0,2337671.0,0.0,1.01,19585.0,12678.0,188818.0,330.0,23582.0,15.0,1155842.0,2517.0,560.0,9.0,24.0,12354.0,11.8,3.0,37.27,11.58,48859.0,0.00047948,1451.905407,3.1,4.87,3.4,1.76,4.03,2.85,5,4,5,5,2025-2026,0.0,0.0,0.0,0.0,1.0,5,,0.0
02-024-02130,KANGRA,2025_11,3229915.0,0.0,3229915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,232.0,0.0,0.0,0.0,0,0.77,189.08,14.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13282611.0,0.0,11586730.0,1695881.0,0.0,0.0,0.0,1.02,6032.0,3923.0,81642.0,134.0,0.0,0.0,454404.0,954.0,1397.0,20.0,24.0,3963.0,11.7,3.0,45.42,13.56,23807.0,0.00054721,946.4996794,2.86,4.98,3.57,1.94,4.44,2.93,4,4,5,5,2025-2026,0.0,0.0,0.0,0.0,0.9397675808547136,5,,0.0
